City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,belley,45.8333,5.6667,287.39,75,100,1.31,FR,1710700380
288,neiafu,-18.65,-173.9833,299.53,94,100,5.14,TO,1710700381
289,laguna,38.421,-121.4238,293.2,62,0,0.89,US,1710699966
290,polyarnyy,69.1989,33.4478,264.95,83,100,8.12,RU,1710700383
291,montevideo,-34.8335,-56.1674,299.16,38,0,6.69,UY,1710699598
292,copiapo,-27.3667,-70.3333,292.98,33,7,3.8,CL,1710700152
293,nouadhibou,20.931,-17.0347,295.14,73,98,8.75,MR,1710700348
294,tidjikja,18.5564,-11.4271,303.6,7,0,5.31,MR,1710700386
295,okhotsk,59.3833,143.3,267.76,84,100,4.27,RU,1710700387
296,ringkobing,56.0901,8.244,276.49,67,100,7.62,DK,1710700388
297,rongelap,11.1635,166.8941,299.71,77,100,3.23,MH,1710700389
298,tahe,52.3333,124.7333,254.99,95,9,1.72,CN,1710700389
299,ballina,-28.8667,153.5667,293.58,87,99,2.65,AU,1710700390
300,qadirpur ran,30.2924,71.6712,294.09,26,5,1.89,PK,1710700391
301,vypasne,45.8756,34.1773,281.09,81,99,1.99,UA,1710700392
302,dunedin,-45.8742,170.5036,283.04,80,100,3.58,NZ,1710700279
303,la'ie,21.6477,-157.9253,295.99,67,90,3.58,US,1710700394
304,vorkuta,67.5,64.0,258.79,92,100,6.2,RU,1710700395
305,prince rupert,54.3161,-130.3201,282.2,87,100,5.14,CA,1710700396
306,alofi,-19.0595,-169.9187,300.09,94,20,2.06,NU,1710700358
307,colesberg,-30.72,25.0972,292.25,44,88,6.64,ZA,1710700397
308,touros,-5.1989,-35.4608,302.92,71,100,5.44,BR,1710700384
309,riohacha,11.5444,-72.9072,304.21,70,20,4.63,CO,1710700399
310,pekanbaru,0.5333,101.45,299.33,100,20,0.0,ID,1710700400
311,yass,-34.8333,148.9167,289.16,93,69,3.69,AU,1710700401
312,sterling,39.0062,-77.4286,293.31,39,40,6.17,US,1710700401
313,berdigestyakh,62.0989,126.6992,242.82,100,84,0.97,RU,1710700402
314,midvagur,62.0511,-7.1939,281.61,93,75,6.17,FO,1710700403
315,ghat,24.9647,10.1728,293.49,18,0,4.94,LY,1710700405
316,kristinestad,62.2743,21.376,265.98,93,22,2.9,FI,1710700406
317,sanctuary point,-35.1114,150.629,293.33,95,80,0.88,AU,1710700407
318,grand falls-windsor,48.9332,-55.6649,274.77,92,100,1.96,CA,1710700407
319,forres,57.6113,-3.6108,287.09,72,100,3.09,GB,1710700408
320,villa de arista,22.65,-100.8333,301.6,10,3,8.78,MX,1710700409
321,villa gesell,-37.2639,-56.973,296.51,45,6,8.45,AR,1710700410
322,n'dalatando,-9.2978,14.9116,294.98,95,99,1.1,AO,1710700411
323,labytnangi,66.6572,66.4183,261.21,73,2,8.52,RU,1710700412
324,alenquer,-1.9417,-54.7383,302.25,78,99,1.58,BR,1710700412
325,dwarka,22.2394,68.9678,297.37,70,0,6.74,IN,1710700413
326,ed damer,17.5928,33.9592,307.39,23,100,7.2,SD,1710700414
327,mersing,2.4312,103.8405,301.1,78,20,4.12,MY,1710700415
328,aliwal north,-30.6937,26.7114,288.23,72,11,5.86,ZA,1710700416
329,opuwo,-18.0607,13.84,301.35,33,3,3.42,NA,1710700417
330,manakara,-22.1333,48.0167,298.0,87,12,3.07,MG,1710700418
331,dakhla,23.6848,-15.958,293.16,83,98,6.69,EH,1710700418
332,banyo,6.75,11.8167,300.82,42,100,2.26,CM,1710700419
333,alo,7.4178,6.7371,302.55,72,24,2.95,NG,1710700420
334,tazacorte,28.629,-17.9293,294.9,77,20,6.69,ES,1710700421
335,vorgashor,67.5833,63.95,258.45,93,100,6.25,RU,1710700422
336,kununurra,-15.7667,128.7333,301.14,78,91,2.06,AU,1710700423
337,kavieng,-2.5744,150.7967,299.21,87,99,4.16,PG,1710700423
338,new kingman-butler,35.265,-114.0323,286.91,53,0,2.57,US,1710700424
339,huarmey,-10.0681,-78.1522,298.84,73,64,4.48,PE,1710700425
340,st. john's,47.5649,-52.7093,276.36,75,75,4.12,CA,1710700268
341,novyy karanlug,39.7955,47.1099,282.49,80,14,1.26,AZ,1710700427
342,sitka,57.0531,-135.33,280.09,81,100,6.17,US,1710700425
343,nuuk,64.1835,-51.7216,267.49,79,20,6.69,GL,1710700428
344,winnemucca,40.973,-117.7357,286.18,33,0,7.72,US,1710700429
345,yabelo,4.8833,38.0833,295.21,32,1,6.1,ET,1710700430
346,kone,-21.0595,164.8658,297.43,91,86,2.13,NC,1710700431
347,prince george,53.9166,-122.753,287.84,38,0,7.72,CA,1710700432
348,north bend,43.4065,-124.2243,286.57,76,0,1.54,US,1710700433
349,kapuskasing,49.4169,-82.4331,274.2,75,100,5.14,CA,1710700364
350,contai,21.7786,87.7536,298.33,71,26,2.7,IN,1710700434
351,formosa do rio preto,-11.0483,-45.1931,306.85,38,76,1.5,BR,1710700435
352,tutoia,-2.7619,-42.2744,299.76,90,100,3.6,BR,1710700436
353,phan rang-thap cham,11.5667,108.9833,295.54,92,14,2.27,VN,1710700437
354,plastun,44.7561,136.2939,268.3,59,100,6.42,RU,1710700438
355,mar del plata,-38.0023,-57.5575,298.16,63,20,9.39,AR,1710700271
356,rio grande,-32.035,-52.0986,300.21,78,48,5.97,BR,1710700207
357,kharkhauda,28.8833,76.85,294.2,16,100,3.39,IN,1710700441
358,port blair,11.6667,92.75,299.17,89,0,1.03,IN,1710700442
359,jan kempdorp,-27.9225,24.8305,297.71,19,3,4.17,ZA,1710700443
360,crixas,-14.5489,-49.9692,304.48,63,26,1.74,BR,1710700444
361,duyun,26.2667,107.5167,287.5,99,100,1.35,CN,1710700445
362,talnakh,69.4865,88.3972,259.38,96,100,5.74,RU,1710700445
363,ancud,-41.8697,-73.8203,286.96,66,41,4.16,CL,1710700306
364,linxia chengguanzhen,35.6003,103.2064,274.11,50,100,0.94,CN,1710700448
365,sabha,27.0377,14.4283,291.39,29,0,4.99,LY,1710700449
366,ak-dovurak,51.1833,90.6,259.88,82,100,0.89,RU,1710700450
367,amga,60.8953,131.9608,246.85,100,100,0.34,RU,1710700450
368,vondrozo,-22.8167,47.2833,294.45,98,86,1.85,MG,1710700400
369,ratnagiri,16.9833,73.3,297.23,71,1,3.88,IN,1710700452
370,mount isa,-20.7333,139.5,300.02,61,40,3.6,AU,1710700240
371,narvik,68.4384,17.4272,271.93,68,98,3.94,NO,1710700454
372,jackson,42.4165,-122.8345,291.7,46,0,0.0,US,1710700441
373,umm kaddadah,13.6017,26.6876,306.78,15,100,1.93,SD,1710700456
374,buala,-8.145,159.5921,299.78,86,100,2.12,SB,1710700456
375,bangar,16.8936,120.4243,297.29,77,0,1.44,PH,1710700457
376,tejen,37.3834,60.5054,289.91,42,100,3.05,TM,1710700458
377,shelton,41.3165,-73.0932,289.18,40,0,7.2,US,1710700228
378,mangai,-4.05,19.5333,296.08,93,97,1.0,CD,1710700460
379,darwin,-12.4611,130.8418,302.14,82,75,6.71,AU,1710700365
380,kyaikkami,16.08,97.5675,300.62,72,6,3.3,MM,1710700462
381,taoudenni,22.6783,-3.9836,302.38,6,0,5.56,ML,1710700463
382,kanke,23.4333,85.3167,294.16,73,75,1.03,IN,1710700464
383,vallenar,-28.5708,-70.7581,302.81,32,5,4.12,CL,1710700465
384,balykshi,47.0667,51.8667,274.15,100,100,3.0,KZ,1710700466
385,pontianak,-0.0333,109.3333,298.14,100,40,1.54,ID,1710700467
386,puerto deseado,-47.7503,-65.8938,286.67,29,100,7.2,AR,1710700434
387,ariyalur,11.1333,79.0833,295.99,81,2,1.6,IN,1710700468
388,san antonio de pale,-1.4014,5.6325,302.34,76,100,2.95,GQ,1710700380
389,buzuluk,52.7807,52.2635,268.13,87,100,2.68,RU,1710700470
390,sangmelima,2.9333,11.9833,296.0,93,100,0.72,CM,1710700471
391,mount pearl,47.5166,-52.7813,275.9,75,75,4.12,CA,1710700452
392,cekerek,40.0731,35.4947,280.52,59,100,2.05,TR,1710700473
393,alexandria,31.2156,29.9553,289.43,66,37,6.86,EG,1710700473
394,paradip garh,20.3167,86.6167,298.83,76,60,2.88,IN,1710700474
395,katabu,-4.9333,122.5167,297.42,92,74,1.02,ID,1710700475
396,sinabang,2.4803,96.3801,300.03,79,41,0.95,ID,1710700476
397,belyy yar,53.6039,91.3903,271.09,69,0,3.0,RU,1710700477
398,mechanicsville,37.6088,-77.3733,295.13,38,75,7.72,US,1710700478
399,barranca,-10.75,-77.7667,298.17,71,31,4.36,PE,1710700479
400,shetpe,44.1667,52.1167,276.53,91,68,7.56,KZ,1710700480
401,menongue,-14.6585,17.691,294.79,61,16,2.61,AO,1710700481
402,maintirano,-18.0667,44.0167,300.25,81,47,1.77,MG,1710700482
403,peniche,39.3558,-9.3811,295.42,85,100,3.56,PT,1710700326
404,bulanash,57.2783,61.9965,271.54,78,14,3.35,RU,1710700397
405,farafangana,-22.8167,47.8333,298.58,86,4,4.44,MG,1710700485
406,dokkum,53.3222,5.997,283.7,72,100,6.17,NL,1710700486
407,ambositra,-20.5167,47.25,290.74,99,100,1.13,MG,1710700487
408,chibougamau,49.9168,-74.3659,272.94,59,100,4.12,CA,1710700340
409,maracas,-13.4411,-40.4308,302.98,42,86,1.1,BR,1710700489
410,estrela,-28.0611,-50.9383,300.64,62,99,2.42,BR,1710699883
411,palmer,42.1584,-72.3287,287.88,44,75,5.66,US,1710700253
412,south hedland,-20.4089,118.5983,299.11,94,75,4.12,AU,1710700491
413,woodward,36.4337,-99.3904,290.72,27,0,5.66,US,1710700492
414,tulu bolo,8.6667,38.2167,291.92,35,1,3.34,ET,1710700493
415,yayladagi,35.9025,36.0627,284.92,81,100,2.54,TR,1710700494
416,bezhetsk,57.7851,36.6965,274.28,98,100,2.99,RU,1710700494
417,vodnyy,63.5046,53.4095,270.05,89,100,2.9,RU,1710700495
418,souillac,-20.5167,57.5167,300.36,83,40,6.17,MU,1710700496
419,achacachi,-16.05,-68.6833,285.01,72,100,4.39,BO,1710700497
420,giaginskaya,44.8621,40.0719,283.49,87,99,1.27,RU,1710700498
421,puerto esperanza,-26.0152,-54.6731,307.4,49,100,0.55,AR,1710700499
422,basco,20.4487,121.9702,298.17,73,92,5.28,PH,1710700499
423,humaita,-7.5061,-63.0208,299.25,93,100,1.01,BR,1710700500
424,sylva,58.0348,56.7635,271.8,94,70,1.98,RU,1710700501
425,nelson bay,-32.7167,152.15,293.71,97,100,1.79,AU,1710700502
426,diofior,14.1833,-16.6667,306.11,16,6,5.32,SN,1710700401
427,jieshi,22.8134,115.8257,294.96,90,73,0.72,CN,1710700504
428,zhezqazghan,47.7833,67.7667,266.06,83,56,4.38,KZ,1710700505
429,birobidzhan,48.8,132.95,258.05,87,11,2.24,RU,1710700506
430,karachi,24.9056,67.0822,298.05,41,56,3.09,PK,1710700420
431,puerto baquerizo moreno,-0.9,-89.6,303.7,79,40,0.0,EC,1710700297
432,fuglafjordur,62.244,-6.814,281.41,86,92,5.3,FO,1710700508
433,conde,-7.2597,-34.9075,303.85,74,40,5.66,BR,1710700509
434,bainbridge,47.6262,-122.5212,292.74,57,0,1.34,US,1710700510
435,tumayr,25.7039,45.868,297.61,45,97,5.63,SA,1710700511
436,orchard homes,46.8633,-114.0484,288.3,48,0,0.45,US,1710700511
437,stephenville,32.2207,-98.2023,290.89,75,100,3.6,US,1710700512
438,quelimane,-17.8786,36.8883,301.12,78,40,2.13,MZ,1710700513
439,dabakala,8.3667,-4.4333,306.3,38,1,1.36,CI,1710700515
440,kasimov,54.9411,41.3953,272.52,91,100,2.27,RU,1710700516
441,pomuch,20.1333,-90.1833,308.15,27,1,2.32,MX,1710700517
442,sinop,41.7711,34.8709,278.39,90,6,1.52,TR,1710700502
443,aur,8.1499,171.1687,300.34,80,100,6.94,MH,1710700518
444,kolaras,25.2333,77.6,295.91,18,15,3.27,IN,1710700519
445,shahr-e babak,30.1165,55.1186,288.24,32,2,4.13,IR,1710700520
446,torghay,49.6339,63.4981,265.02,87,100,3.6,KZ,1710700521
447,pikeville,37.4793,-82.5188,289.81,31,40,3.6,US,1710700399
448,vicuna,-30.0319,-70.7081,304.69,30,3,3.52,CL,1710700471
449,gadzhiyevo,69.2551,33.3362,264.35,84,100,8.44,RU,1710700318
450,el burgo de osma,41.5862,-3.0652,286.77,63,100,1.72,ES,1710700524
451,mont-dore,-22.2833,166.5833,297.14,86,96,3.39,NC,1710700525
452,puntarenas,9.9763,-84.8384,305.91,53,100,4.79,CR,1710700299
453,salekhard,66.53,66.6019,261.26,74,4,9.11,RU,1710700444
454,khost,33.3395,69.9204,288.6,49,80,1.22,AF,1710700528
455,qaqortoq,60.7167,-46.0333,268.21,88,98,1.29,GL,1710700529
456,bizhbulyak,53.6967,54.2642,261.95,85,75,0.99,RU,1710700530
457,sao paulo de olivenca,-3.3783,-68.8725,302.53,68,85,1.5,BR,1710700531
458,san ignacio rio muerto,27.4167,-110.2333,294.44,17,0,5.46,MX,1710700532
459,magistral'nyy,56.1725,107.4458,266.13,97,100,1.69,RU,1710700533
460,ostrovskoye,57.8057,42.2433,273.03,91,100,2.78,RU,1710700533
461,kuanda,56.3161,116.0806,253.37,82,100,0.88,RU,1710700534
462,galesong,-5.3166,119.3661,298.16,81,67,2.2,ID,1710700535
463,usogorsk,63.4106,48.6872,267.41,89,100,3.03,RU,1710700536
464,labrador city,52.9463,-66.9114,272.1,59,75,3.09,CA,1710700537
465,sosnovo-ozerskoye,52.5249,111.5418,256.59,95,97,1.52,RU,1710700538
466,tabou,4.423,-7.3528,301.25,81,98,2.9,CI,1710700538
467,bouillante,16.1304,-61.7692,302.8,60,12,6.35,GP,1710700539
468,san carlos de bariloche,-41.1456,-71.3082,286.01,44,40,10.8,AR,1710700526
469,cidreira,-30.1811,-50.2056,298.29,80,93,4.51,BR,1710700541
470,mili,6.0815,171.735,301.05,81,25,7.55,MH,1710700542
471,northam,51.0333,-4.2167,284.63,92,32,4.27,GB,1710700543
472,ocean shores,46.9737,-124.1563,286.45,84,0,2.24,US,1710700520
473,xingcheng,40.6167,120.7167,274.75,57,100,7.31,CN,1710700544
474,hawera,-39.5917,174.2833,286.61,84,24,5.65,NZ,1710700379
475,portland,45.5234,-122.6762,291.48,58,20,1.54,US,1710700249
476,crescent city,41.756,-124.2018,288.81,78,0,3.09,US,1710700500
477,oranjemund,-28.55,16.4333,290.44,86,6,1.84,NA,1710700548
478,jindabyne,-36.4167,148.6333,285.14,93,97,1.79,AU,1710700548
479,salalah,17.0151,54.0924,300.2,69,20,2.06,OM,1710700549
480,ulanhot,46.0833,122.0833,264.67,74,2,3.78,CN,1710700550
481,kozhikode,11.25,75.7667,300.8,80,0,2.34,IN,1710700551
482,sittwe,20.15,92.9,297.86,69,2,2.51,MM,1710700552
483,nieuw amsterdam,5.8833,-55.0833,304.16,66,40,5.14,SR,1710700553
484,viana do castelo,41.6932,-8.8329,287.7,87,100,1.88,PT,1710700554
485,port douglas,-16.4833,145.4667,299.45,92,100,4.66,AU,1710700555
486,kendari,-3.945,122.4989,297.75,93,100,1.42,ID,1710700555
487,sibi,29.5448,67.8764,298.29,22,3,1.64,PK,1710700556
488,isla mujeres,21.2311,-86.731,303.24,71,0,7.08,MX,1710700553
489,beroroha,-21.6667,45.1667,298.21,79,2,0.73,MG,1710700558
490,shiqian,27.5225,108.2281,286.44,96,100,1.33,CN,1710700559
491,khasab,26.1799,56.2477,299.29,56,98,1.6,OM,1710700560
492,jegunovce,42.0736,21.1236,284.14,81,44,1.13,MK,1710700561
493,saint-pierre,-21.3393,55.4781,298.97,73,20,0.0,RE,1710700562
494,westport,41.1415,-73.3579,290.14,32,0,7.2,US,1710700379
495,isyangulovo,52.1909,52.1909,269.08,83,100,3.38,RU,1710700564
496,cockburn town,21.4612,-71.1419,299.12,82,0,7.73,TC,1710700565
497,kaladhungi,29.2833,79.35,292.45,27,100,2.14,IN,1710700566
498,nagqu,31.5,92.0,266.98,19,100,1.9,CN,1710700568
499,rimouski,48.4488,-68.524,272.97,98,100,8.76,CA,1710700556
500,ivanteyevka,55.9711,37.9208,277.45,99,100,2.24,RU,1710700569
501,fort st. john,56.2499,-120.8529,281.09,61,20,1.54,CA,1710700496
502,st anne,49.715,-2.2042,284.4,93,20,4.12,GG,1710700571
503,marsa alam,25.0757,34.8918,298.14,65,90,5.93,EG,1710700572
504,newman,37.3138,-121.0208,292.17,50,2,0.89,US,1710700493
505,borba,-4.3878,-59.5939,301.3,89,100,1.07,BR,1710700574
506,tomatlan,19.9333,-105.25,307.26,29,0,5.12,MX,1710700574
507,maun,-19.9833,23.4167,300.0,36,2,1.18,BW,1710700575
508,lisala,2.15,21.5167,299.39,65,66,1.04,CD,1710700576
509,sarigol,38.2395,28.6966,284.6,67,100,2.09,TR,1710700577
510,nurmes,63.5421,29.1397,258.16,97,16,1.6,FI,1710700578
511,inirida,3.8653,-67.9239,306.45,57,53,0.97,CO,1710700570
512,ende,-8.8432,121.6623,298.51,88,100,1.27,ID,1710700580
513,mosjoen,65.836,13.1908,277.21,43,0,7.2,NO,1710700580
514,anderson,34.5334,-82.6499,296.35,44,0,4.63,US,1710700581
515,margate,51.3813,1.3862,284.75,90,100,2.24,GB,1710700582
516,puerto aysen,-45.4,-72.7,281.67,99,100,2.44,CL,1710700583
517,freeport,40.6576,-73.5832,290.35,34,20,9.77,US,1710700584
518,enriquillo,17.9,-71.2333,302.97,59,0,6.13,DO,1710700585
519,igarka,67.4667,86.5833,260.31,94,100,9.95,RU,1710700585
520,rumoi,43.9344,141.6428,273.28,95,100,4.14,JP,1710700586
521,pangai,-19.8,-174.35,300.21,83,100,9.26,TO,1710700587
522,chauk,20.8833,94.8167,301.52,26,10,1.31,MM,1710700588
523,scottburgh,-30.2867,30.7532,293.51,85,100,3.01,ZA,1710700589
524,santa rosalia,27.3167,-112.2833,292.09,49,0,5.84,MX,1710700590
525,solnechnyy,50.7214,136.6319,254.83,90,68,2.07,RU,1710700591
526,broome,42.2506,-75.833,283.14,55,75,7.72,US,1710700373
527,bengkulu,-3.8004,102.2655,297.71,89,21,1.52,ID,1710700593
528,revda,56.801,59.9303,267.54,87,25,2.28,RU,1710700594
529,isangel,-19.55,169.2667,298.89,84,100,2.84,VU,1710700594
530,maqat,47.65,53.3167,276.76,95,100,6.14,KZ,1710700595
531,pontes e lacerda,-15.2261,-59.3353,305.33,59,78,1.74,BR,1710700523
532,pandan,14.0453,124.1694,298.84,70,90,3.4,PH,1710700597
533,dadukou,26.5479,101.7054,288.46,44,100,1.18,CN,1710700598
534,brookings,44.3114,-96.7984,269.36,50,100,11.32,US,1710700346
535,san jose,37.3394,-121.895,294.16,50,20,1.79,US,1710700578
536,banda aceh,5.5577,95.3222,299.92,75,10,2.28,ID,1710700600
537,maragogi,-9.0122,-35.2225,302.65,71,31,4.38,BR,1710700601
538,kiffa,16.6166,-11.4045,306.33,6,88,4.3,MR,1710700602
539,tougan,13.0667,-3.0667,307.07,8,0,4.23,BF,1710700603
540,page,36.9147,-111.4558,280.99,70,100,2.68,US,1710700560
541,ha'il,27.5219,41.6907,296.16,53,0,2.06,SA,1710700605
542,phibun mangsahan,15.2447,105.2291,300.14,47,100,1.23,TH,1710700606
543,inyati,-19.6756,28.8469,297.46,36,14,5.89,ZW,1710700607
544,srandakan,-7.9386,110.2506,299.06,83,97,5.5,ID,1710700608
545,sao joao da barra,-21.6403,-41.0511,309.2,79,62,4.47,BR,1710700609
546,karratha,-20.7377,116.8463,302.41,70,100,5.7,AU,1710700610
547,kalmunai,7.4167,81.8167,297.85,78,0,0.58,LK,1710700547
548,hiratacho,35.4333,132.8167,281.16,57,40,7.2,JP,1710700611
549,saltillo,25.4167,-101.0,299.63,40,0,3.58,MX,1710700421
550,harper,4.375,-7.7169,301.58,80,58,2.86,LR,1710700613
551,madaba,31.5833,35.6667,296.24,45,100,1.54,JO,1710700614
552,baganga,7.5739,126.56,297.34,87,48,3.2,PH,1710700615
553,ashtabula,41.7001,-80.7665,278.4,82,100,3.09,US,1710700616
554,kamina,-8.7386,24.9906,293.2,91,13,1.26,CD,1710700616
555,bystrice nad pernstejnem,49.5229,16.2615,278.84,68,65,2.0,CZ,1710700617
556,colchani,-20.3,-66.9333,287.71,59,100,3.84,BO,1710700618
557,port sudan,19.6175,37.2164,300.62,72,100,0.96,SD,1710700619
558,lompoc,34.6391,-120.4579,293.15,65,0,1.79,US,1710700546
559,ghanzi,-21.5667,21.7833,299.51,32,34,3.65,BW,1710700621
560,viqueque,-8.8673,126.3658,297.98,93,100,1.9,TL,1710700621
561,feodosiya,45.0333,35.3833,281.47,86,44,3.21,UA,1710700622
562,chicoana,-25.1009,-65.5331,301.18,72,50,2.66,AR,1710700623
563,port saint john's,-31.6229,29.5448,292.79,86,100,2.69,ZA,1710700624
564,mersa matruh,31.3525,27.2453,288.5,68,6,3.01,EG,1710700625
565,mao,39.8885,4.2658,288.46,100,20,3.09,ES,1710700626
566,island harbour,50.724,-1.2758,285.0,91,100,1.79,GB,1710700627
567,ormara,25.2088,64.6357,297.08,63,8,4.54,PK,1710700629
568,miramar,25.9873,-80.2323,305.95,64,75,6.17,US,1710700445
569,mawlaik,23.6333,94.4167,294.0,44,0,0.67,MM,1710700630
570,onega,63.9061,38.1404,262.34,92,13,1.86,RU,1710700631
571,zaysan,47.4667,84.8667,266.11,78,3,1.76,KZ,1710700632
572,lejanias,3.5251,-74.0216,304.63,51,97,3.16,CO,1710700633
573,moree,-29.4667,149.85,294.12,85,96,5.27,AU,1710700634
574,barra do garcas,-15.89,-52.2567,306.47,62,40,3.33,BR,1710700635
